1.159080797346340730e-01,-7.154498340708066728e-02,-9.375824790123049590e-02,2.658540186414612080e-02,-1.412461233309159903e-01,-1.366814970602155122e-01,-1.182605109938587445e-01,1.931612909794655775e-01,-1.349241290020443684e-01,-1.666117807323782285e-01,9.527265237936244358e-02,-1.043524282276135640e-01,-2.359597012135116259e-02,-2.354490984197503689e-01,1.524368786289454769e-01,8.319551964096033592e-02,9.303112499882068565e-02,-4.041237071224663274e-02,1.334392173984163266e-01,1.837847339036079858e-02,-3.512579611640967436e-01,-1.961389857740169496e-01,9.748482905131697351e-02,-2.562231821045235503e-01,2.399726887473662904e-02,-4.467923134442623734e-02,-1.118035793797903105e-01,1.170037478526228802e-01,-1.025449727063570404e-01,1.935832562702435033e-01,1.009288979962694038e-01,1.013276355125908856e-01,-1.565403305605186229e-02,-2.552343797017570526e-01,1.726896032417783444e-01,-7.744190493916648654e-02,9.753151879738202260e-03,2.296054814403021213e-02,-2.310190860105324623e-02,4.177912556555017642e-02,-8.597313462775812987e-02,-1.988189207194011598e-01,-4.199800884291823855e-02,7.767467642900821589e-02,1.149125425209509693e-01,-1.337710778679458146e-01,7.079502652735096546e-02,-6.213911718538320771e-03,9.217027125517816832e-02,-2.362405642867749789e-01,-1.418544492910035482e-01,3.916396375953326570e-03,1.455058827397976984e-01,-2.298059781757860187e-01,-3.681620041058702997e-02,-1.597994489843321264e-01,1.157476746521533678e-01,-1.497356268282721559e-01,5.821702256763333638e-02,6.107505847067631194e-02,7.842055008168105634e-02,-1.920916851572895268e-01,1.437019656754315033e-01,4.370421997741075898e-02,2.431794387828111262e-02,4.333578428461749843e-02,-4.075661040071628521e-02,-1.720376770875536310e-01,1.344755817379183482e-01,3.464725606503449989e-02,-4.843722945299429317e-02,-1.173305081854722487e-01,6.996446387346247353e-02,1.195596076578132883e-01,1.250897394918737693e-01,-3.109925524129538918e-02,-1.141501838483077180e-01,2.297042939448273521e-02,1.863754556348827182e-02,-1.593620684799371690e-01,4.242776900766639242e-02,-9.475605435723703784e-02,-2.471796312987631639e-01,6.237898561751723664e-02,-2.649159872396894544e-01,-1.025516980523257654e-01,1.459731898258924965e-01,4.962047611315831275e-02,-2.897145819445966219e-02,1.934235056440621742e-02,-2.021204028921325668e-01,9.721696453339052912e-02,1.159379332045106653e-01,6.406099640809379686e-03,2.478628142266662837e-01,1.041211163260132577e-01,-6.645900393885861845e-02,1.533051625567201891e-02,-2.868502378958014964e-01,-1.562887532242083211e-01
1.833128848889159848e-02,1.938954514213695191e-01,-2.014804365602606284e-01,-7.411676118825713533e-02,7.030486413595279926e-02,9.435285979259719347e-02,3.753513925903430304e-02,1.592744866309569463e-01,8.481821392990743225e-02,-3.002013017360765854e-02,-2.433936213738987497e-01,-8.123728428998255868e-02,-4.586667715836346276e-02,1.379010439497041773e-01,-2.748466424230522342e-01,9.395645456669120266e-02,-3.714160834056897120e-01,-2.687730112040987995e-01,4.885651095432404223e-02,-2.174949928765076979e-01,2.643174222385512306e-02,4.883502088503698796e-02,-1.096365695407906377e-01,-1.460418121246226386e-01,7.992774014356474055e-02,-2.509416639144631395e-02,-9.435192120065599708e-02,-4.922406676600255687e-02,-1.308393337677412060e-01,-1.440434282359306234e-02,-1.975641005501522496e-01,-1.909700926265508331e-02,-3.378487261667151385e-03,-4.576137607993457923e-02,7.209674089035579547e-02,1.028480292331965529e-01,8.878486567267149243e-02,6.414550867330720552e-02,8.057134081708580697e-02,-3.073199129889859008e-02,-2.683107203943880040e-02,2.616004073203034297e-01,-5.968277171052900620e-02,1.376685309064610008e-01,-1.633612816205268214e-01,3.477421725449820339e-02,-2.840795751887700837e-02,-4.386672172435880646e-02,-5.014929110816468416e-02,-9.542527011358353795e-02,-4.925042269334923423e-02,-2.809281647733515852e-01,-2.605405292708454779e-01,-1.069692409564428209e-01,3.656380809248559877e-02,-1.306929986570601609e-01,2.847553181201718450e-02,-2.756702956910240740e-02,-1.030351811780254867e-01,-3.626290800182657148e-01,-3.729368115414088969e-01,1.486748673907057894e-01,6.742384535520706823e-02,1.748740403535251411e-02,-7.391612523583665495e-02,1.267424493422709408e-01,1.164051041988705543e-01,6.974083876828500450e-02,1.923225539068414425e-01,-6.582178540996248828e-02,-4.827680648325510804e-02,-9.829952216746293270e-02,-2.062546214444299919e-01,-1.160356385188117401e-01,6.775234731123835896e-02,-1.802094728648552481e-03,-8.175630511558143465e-02,-5.095355699808406733e-03,-1.448604187393752185e-01,2.809724049289353404e-02,-1.574581831787938146e-01,-1.685992132788242670e-01,-9.524301291034251160e-02,7.806917673795039925e-02,2.941308166018972714e-01,-9.913527592657485343e-02,-8.873183757595534682e-02,9.868791551615326008e-02,-5.530669695066978142e-02,7.219344106491000501e-02,2.543290029478608577e-02,3.529056681982131738e-02,-1.591835649904646821e-01,-2.394753873469789573e-01,5.999665879256162876e-02,-2.499527377658920524e-01,-1.766829561106597335e-01,-3.190848594812827344e-01,2.672155315790029559e-02,-6.622994031123780045e-02
-7.647938356884512179e-02,1.677267224950187985e-01,-2.233138557359846121e-01,6.681730132806885936e-02,-1.667195356312774490e-01,-1.727588752899564539e-01,8.472620638699687734e-02,1.817308167302416344e-01,6.919836405702413373e-02,-2.342149505088278738e-01,1.764677525796782831e-01,1.992659305125405768e-03,-6.873396306945270262e-02,-1.662976222420342251e-02,-1.784878779748395317e-01,6.452642458871388209e-02,-5.321054338871518928e-03,-2.959986728226655234e-02,-1.588850989065048736e-01,-1.311610283871763316e-01,-5.124477651344463286e-02,1.414958844810362548e-01,8.401412112339586014e-02,-5.675021754919581940e-02,8.581812709518343851e-02,3.965557502371643700e-02,4.852769307833926932e-02,-3.019903467365596672e-01,-1.482989425371195047e-01,-7.018690944978785498e-03,1.108774706934854554e-01,-2.031110369173718400e-01,-6.463192481729883310e-02,1.289067638605476129e-01,-8.043962218483758850e-03,2.046771265037978238e-01,1.690006380983549439e-01,1.346535193341315446e-02,-1.747877872081328443e-01,-6.254243183626906344e-02,-1.007918466556682047e-01,-9.986953833639353184e-02,6.988585760070739616e-02,-2.106054706518689645e-01,7.689286960178176589e-02,-2.545715771902631180e-02,7.711866779848401687e-02,-1.218186942153738281e-02,-2.322259474944877167e-01,4.227547705520348642e-03,-9.832083119004386695e-02,6.861795870720137358e-02,-4.945183269729371001e-02,6.246261847451465687e-04,-1.218143500894971615e-01,6.763006375426192096e-02,-3.069078932908740343e-01,9.044622240889610421e-02,1.123156971415909672e-01,-1.095365310128522743e-02,-5.966504538952936698e-02,4.110962430153258101e-02,-2.947426464924015818e-02,1.808286990026026497e-01,1.384043839766362083e-01,-1.747766569308810154e-03,8.007480916443789065e-02,3.222648154593295289e-02,-1.739769299923563661e-01,-5.985064532640538282e-02,5.305354536841398044e-02,-2.498825336654400264e-01,4.469575828360686925e-02,7.315128755098203317e-02,4.568066976264871515e-02,1.320855860573017238e-01,-5.231920825400802888e-02,1.535549780634244965e-01,7.546922010280227022e-02,-1.363581508741507631e-01,-1.383620214044024022e-01,7.888460759320899129e-02,1.952193037955784749e-01,-3.530743393877718711e-02,4.510222184317411870e-02,6.477141410935827182e-02,1.058473472557251299e-01,1.481580578755912481e-01,-1.703510702177749858e-01,-3.686346951819352569e-02,-1.391003691803855968e-01,1.414594541682760442e-01,-1.162716385130085350e-01,-1.409333240114256369e-01,8.913079120858025117e-02,1.434152548335934085e-01,-7.506626280422334929e-02,1.271523977013027662e-01,-2.566893193162539388e-01,-2.001918580814871784e-01
-1.507561593569302361e-01,8.219342479706394367e-02,1.166970019302035200e-01,-8.505412079884937249e-02,-2.117791884475968972e-03,1.369700318791096938e-01,-7.872359922716949676e-02,-1.726097625663028101e-01,8.779424727051959865e-02,4.721278257594572342e-02,-8.834952705478317514e-02,-1.939972488175802645e-01,1.102128219765100420e-01,-1.487386747208182813e-01,-5.791670923779099894e-02,-2.674022866558052325e-01,-5.229496830248068356e-02,7.370306450117398989e-02,-7.968818659809964733e-02,8.028586834231798974e-02,1.029385838253884106e-01,6.723049345292587964e-02,3.887098351462264095e-02,-3.114632306263276709e-02,3.963872933017791728e-02,5.249069379546749542e-02,-1.226480037978708443e-01,5.211151481132991758e-02,1.921452217615096658e-01,-2.329012869579436540e-01,-9.589188609098787952e-02,-2.285905806262922557e-01,8.463808217118751198e-02,1.480156865827340351e-01,1.377223391248597051e-01,-1.420476489169971157e-01,-7.190994816075135798e-02,4.303286680411801818e-02,-1.656597704838169982e-01,1.484467477633417964e-01,-1.094324712074981748e-01,1.660321815306852258e-02,-1.573577439879142725e-01,-2.156341131820009305e-01,-1.009079591719655999e-01,-8.643893769895304169e-02,-1.221916320799227296e-01,5.678626565055113797e-03,-1.559793989453886476e-01,-8.350068371268141651e-03,1.123740442182447757e-01,-1.171141606459563389e-01,1.242583207155034813e-01,-1.097909384081985490e-01,4.253100832903138756e-02,-3.553101669689537334e-02,6.250551582346362822e-02,-1.082775449289133524e-01,-7.542234575595652135e-02,-2.177806990308352696e-03,4.413879371524804390e-02,-1.944253100562970960e-01,2.119068256554004215e-01,-8.564212570961260429e-02,1.215003692479115112e-02,-2.854179316587557996e-02,-1.923374093119054884e-01,1.331031035295427156e-01,-1.316869799619027892e-01,-2.026807923880036555e-01,-2.259988436528131972e-01,-1.636079759593954408e-01,1.612407553456722265e-01,1.877432177349895245e-02,-7.906418236042336845e-02,5.602668057962823661e-02,7.582264688413083153e-02,1.449631601249926349e-01,8.507267266346114909e-02,-1.506504669427652932e-01,-8.429258240879597408e-02,5.867247302184199625e-02,1.031695990111599764e-01,6.146667824551706877e-02,-6.565780666274267929e-02,1.937095756645527689e-01,9.514404993924334072e-03,2.480829673495809490e-02,-1.477624966934094897e-01,2.156142657553470066e-01,-9.474437426543580454e-02,1.086220881414859257e-01,-9.755251661343689040e-02,-5.049886884667386527e-02,-4.461229313133194263e-02,-7.342570319048555283e-02,1.430840567918319761e-01,-7.836260543986148935e-03,1.056166920151278832e-01,-4.890508028844159361e-02
-2.309765280354145744e-01,-2.274675679491700020e-01,-7.921712707410434942e-03,2.029156920451131163e-01,7.689444120441956895e-03,7.865786679961672689e-02,-2.038138866036343644e-01,3.709997380229066583e-02,-1.406194145996463585e-01,-5.137732766009833751e-02,-3.396312925915512954e-02,1.277692017992907436e-01,-2.284916464035136596e-01,5.599147010616916526e-02,-2.257975713623961572e-02,6.242254501236486203e-02,-1.026735502897192231e-01,-1.150414342396988282e-01,9.793909707182628377e-02,3.131740378893688170e-02,5.463675318153304872e-02,-1.906530027121904405e-02,-2.268327563629332633e-01,6.424470241605306775e-02,-2.048573866435028090e-01,1.173664561448081456e-01,1.361349699130328661e-01,-1.054537471875673371e-01,-3.957267987757326355e-02,-1.073940455316185205e-01,1.027904591696189585e-01,-1.009287807770808953e-01,-2.694677610750875196e-01,-1.025663575947542705e-01,-6.133506577348318833e-02,8.758756187522863043e-03,-2.327490593808718422e-01,-1.238779773468836609e-01,1.586024054299513819e-01,-2.142722470945301327e-01,2.011142715257695779e-01,1.555451881646498224e-01,7.491401536835592956e-02,-1.315374294642362440e-01,9.380426379543717330e-02,2.929881148678507852e-02,6.859794221632027622e-02,1.011627861208484053e-01,9.291497578230271948e-02,-6.656403932568724646e-02,-1.669869093154484618e-01,1.575552465344770281e-01,-2.041636027921628072e-01,1.183802746139271840e-02,-3.022063434476123245e-01,-7.355509662902925960e-02,2.265530743302645797e-02,1.696210800954208175e-01,-1.191414649148289928e-01,-1.658625471030302223e-01,6.185706161650811330e-02,-5.677428285024190002e-02,8.240257681518479982e-02,-1.025430483213049249e-01,-2.100369485436546502e-01,9.554306565926432016e-02,1.718398468443624594e-01,-8.390738301732557358e-02,1.665489793016614872e-01,-6.374737329986031320e-02,-1.785426833760441201e-01,4.169405665194488020e-02,-2.099005991691323680e-01,-2.484898415408079708e-01,2.342661787920459204e-01,-6.943678201020989094e-02,2.120799240397704399e-01,3.213321902782821909e-03,1.566213619906450458e-02,1.025475315641800472e-01,-2.755370610862444836e-01,-2.900987667712072102e-02,-6.834403652085553615e-02,4.241514424068091454e-02,-1.602985238106890420e-01,-2.279723607141158348e-01,5.239336918055951392e-02,9.886019556536795871e-02,6.294850304918116202e-02,-2.974303612553157866e-02,1.057075974827061393e-01,-3.337160793805133974e-01,-2.551227805178379882e-01,8.184256446859118628e-02,-3.084482297274624418e-01,2.108063597338262485e-02,-1.017312545871825735e-01,-3.439604026769263467e-01,1.968938805016096638e-01,2.775292598710838235e-02
-1.976050598950005593e-02,2.628434896330560794e-02,1.109164777676725638e-01,5.892124401305186276e-02,-1.454165438511098862e-01,-8.638583472994379453e-02,6.303660046300293973e-02,9.585253571009250129e-02,-1.495316876243136806e-01,2.114310973208791827e-02,2.333805160396314887e-02,-6.879348639595453396e-02,1.179949765578890419e-01,9.464036949702757384e-02,-1.071347122880308422e-01,-2.602909393844211536e-02,-1.783254827422957045e-01,1.195375275843831887e-02,-6.777284574678524298e-02,1.190724954562096261e-01,2.639668286255635390e-02,1.971278958402189821e-02,7.245184009448606133e-02,1.204823601452224557e-01,1.706612060441772827e-02,-6.753347190317159077e-02,-2.369770994584692245e-02,-1.716604808496426104e-02,1.384123976244285015e-01,-1.106113131453997089e-01,-1.394064921357415221e-01,2.919708359110516696e-02,1.591057617686032766e-01,-5.982944587824789995e-02,-3.922959159476388513e-02,-6.373581807343453587e-02,-1.008728230716857480e-02,-1.051377446194159820e-01,-3.927948177423044689e-03,1.130370336178036367e-01,1.954606598758869274e-01,1.003003294924021821e-01,-4.102818150135090769e-01,2.186881184807670797e-02,-6.577560268301459179e-02,-7.400131705530914317e-02,-3.196488807269737276e-02,-1.236236108675671935e-01,5.119858968895720647e-02,1.971669188034061715e-01,1.151217940018022107e-01,1.605626239038297765e-02,1.410176176650362323e-01,-3.566441117038900849e-02,1.454758170392594641e-01,9.311955525178930437e-02,1.104702671276328041e-01,4.347694948642272933e-02,-1.780932754557081610e-01,5.436654248521063937e-02,3.379262673399687639e-02,2.342333707666615361e-01,-2.346718160979533591e-02,-4.926798684669322914e-02,6.535174971256756810e-03,-4.196151916875845433e-01,-1.302320476803757177e-01,-9.592843034149688142e-02,-1.302847489737144759e-01,-1.391463602177893111e-01,6.550786627653723548e-02,6.653077022232820048e-02,-3.253291769898423308e-02,-8.670010759363259989e-02,-2.009576793221555524e-01,-2.356150141084243851e-02,-1.557034029600887770e-01,-7.927605882917537761e-02,-1.163285185283276235e-02,1.310316610220460809e-01,9.826263659763556646e-02,-1.226373981123240336e-01,-7.147031188334518337e-02,4.050946341103725534e-02,-2.110701844525874130e-02,-2.750059395616693547e-01,-1.043024422824268271e-01,-3.220702123100050995e-01,-1.210022592632639810e-01,-2.426077119017716888e-01,1.421571909411457890e-01,-2.389665201901381431e-01,4.637645558573079418e-02,5.245510427881149018e-02,2.886403831676934845e-02,7.008109791223507412e-02,-1.222967001075598859e-01,1.525194929781647883e-02,9.041009107442352782e-03,4.704198155337437071e-02
-3.112718938480642586e-02,-1.614099234419113515e-01,-3.612228994689171274e-02,-1.012840885724568957e-01,-3.310253535096245869e-01,-9.174909548400773940e-02,-1.781216691696076160e-02,-6.052831165641390631e-04,-2.015443937275663844e-01,-7.038146139275575086e-02,-1.845692108866517356e-01,8.457951102288956829e-03,1.174640535646094414e-01,-1.371907656250535845e-01,1.139510637541865101e-01,3.331875361300424415e-02,6.415467688061894658e-02,-2.909588473245585880e-02,9.345944838572334268e-02,-1.150211476976251840e-01,3.467164471169146417e-02,2.111870857413845198e-02,-4.864157795942394835e-02,-1.958664858052824587e-01,-7.518464905567623369e-02,-2.974625905598490272e-01,4.996397017370782234e-02,8.236881271861316856e-02,-2.277016057699499108e-01,-2.358221068319190858e-02,5.732803649876771351e-02,1.420709009245959831e-01,1.184589406798393363e-01,-1.116274497286160877e-01,1.097858469623359395e-01,6.846382291848104526e-03,1.673169493724072643e-01,-1.191949152050152394e-01,1.029705512910781551e-01,-1.256378279726131642e-01,6.864833637275284672e-02,2.928275947785601886e-03,-9.940400513541175487e-02,2.082638947525519008e-02,-4.363649797585431728e-02,1.238019490719140941e-01,9.816943889113624588e-02,1.352453428616897380e-01,1.055046060801579366e-01,9.498029584911710232e-02,-7.091422994761910348e-02,8.144727832930206968e-02,-5.439515162603131282e-02,-1.071022618301413210e-01,-2.330337825136078421e-03,-1.237014905776274987e-01,-1.439025914091572877e-01,-1.123430902591948805e-01,-6.506679364559400484e-03,1.241207422824933820e-01,1.705835161239829534e-01,-1.423695114756954594e-01,3.974598485701816980e-02,-2.123614515164090055e-01,1.000886931278905934e-01,-3.598036981572057258e-02,7.222507227262421614e-02,-2.408033606129143800e-01,-8.418510727909560287e-02,-3.972618025864831787e-02,7.443549098413207443e-02,1.438285329933373241e-02,-1.097776993329532963e-01,-1.368676509804545305e-01,-6.059468446328538510e-02,9.758120345563285614e-02,-2.158451828355348323e-01,7.582894577727489205e-02,-3.131596419609292692e-01,-1.044531185808947327e-01,7.853741990428525499e-02,-6.324230866783496496e-02,-4.216930032239976124e-03,1.361573057944739651e-01,1.444719437445495247e-01,1.999285505488650472e-01,-2.098570221369622790e-01,-1.169548400571919083e-01,-6.708594265612179142e-02,1.319537667484547809e-02,1.487655348219567020e-01,-1.070854133739429920e-01,1.547432218112031188e-01,1.328493687805815393e-01,-6.564487513179180500e-02,-1.451376471355753650e-01,1.029290453612156375e-01,8.719998233811641561e-03,-2.976401682715940078e-01,-3.093270539618411252e-01
-1.579246545289382797e-01,2.279531885075216646e-01,2.026790197383315437e-02,6.780205222863246173e-02,6.941567379319764364e-02,7.751631447587686852e-02,-1.152270970304217629e-01,-7.579600897879359978e-02,-3.473544464244539276e-02,-2.154833475939222504e-02,-1.879985093384579087e-01,6.284530871234332572e-02,-2.957052920407783891e-01,1.181470554832570186e-01,-1.306805860425113153e-01,-9.727355346994058516e-02,-1.200684988043258239e-01,-1.260195661898304564e-01,-2.932657095688757098e-01,-1.627099549155399394e-01,-7.941028527317256502e-02,-4.372679801479645995e-02,4.329991890990191050e-02,4.637476227533142425e-02,1.116445472084738183e-01,6.350460169304181224e-02,-1.375134043564015252e-01,5.355546097901284219e-02,-1.512544640160326803e-01,1.323457997570199607e-01,7.637079684769090826e-02,-1.547975239267673220e-01,-1.052985653458554799e-01,1.993964130714132379e-02,-1.619723837346902229e-01,1.407952727835455782e-02,-4.452854918182916344e-02,-2.048104390922366180e-01,1.432444705980673860e-01,-1.408453408405216101e-01,-1.822744268675823287e-01,-1.541260641332174719e-01,9.384652263329779087e-02,-2.029163570003527511e-02,-7.401542807786749834e-02,-7.641625849100651402e-02,-2.525851429030081530e-01,-2.255054964764697245e-01,-4.684431513826060878e-02,-2.317686366864617764e-01,6.887276637443287552e-02,1.108836283252015789e-03,5.841835146460590267e-02,5.169018109047130577e-02,1.233520579246949467e-02,-1.509524950603023663e-01,-3.572413986204832359e-02,-1.676009421550909428e-01,-1.371378377935912607e-01,1.722560427120404733e-02,-7.126145701207881045e-02,-1.016276949998865670e-01,-1.011938669715830852e-01,1.419691033471698061e-01,1.041402482965561871e-01,8.222125470667303315e-02,-7.652010106139067735e-02,9.596607494249287384e-02,1.779541855541386663e-01,1.494215118057083957e-01,-6.927970939710892395e-02,1.762110098253139023e-01,-5.679986295428815501e-02,5.205318900080480732e-02,-5.439343581986055831e-02,-1.957641402023197752e-01,-1.466678130441925569e-02,-5.878824944405064423e-02,3.848768552341392396e-02,-2.860411310477998376e-02,-1.209600555760561025e-01,-2.670171806904734768e-01,1.813363861229657925e-01,-1.981819044911697081e-01,-4.667549191539229619e-02,8.441250935082313112e-02,1.542892104596720049e-01,2.892074246266347279e-02,1.538258643109698953e-01,2.158410210898392689e-01,4.044864368185191114e-03,-5.913958404105451594e-02,-7.337779144036399304e-02,-7.313678595972630814e-02,-4.600754468619119852e-02,7.322666325159456202e-02,3.339502962359486293e-02,-5.249648013416902126e-03,-1.120846212381916736e-02,1.187571581691048150e-01
4.877289252758739563e-02,-2.273047328384059651e-01,1.474869580797512902e-01,-9.760738652621948896e-02,8.138001716872765579e-02,-6.486886353904910453e-03,1.582206668449405162e-01,-2.359853679154867712e-01,2.181247557946378729e-02,1.054839145351652713e-01,3.705544436349605258e-02,-1.079410654420468740e-01,1.232867044219527475e-01,6.785272410271303871e-04,1.101362234254096711e-01,8.592713828469630832e-02,3.989696579595151948e-02,9.704544451814357819e-02,1.007753213899306860e-01,-5.243667085360695368e-02,6.089272854627342940e-02,8.150531038575629939e-02,1.088653705913304043e-01,-9.954535164860958685e-02,3.004215894608408197e-02,6.152681767973203902e-02,-2.133524408822794760e-01,-6.863789705767744942e-02,-2.460790728565664387e-01,4.889006908953130032e-02,3.682651200752391774e-02,-8.819523348947042041e-02,3.454296648437945629e-03,1.051065101839587790e-01,-1.051027904182830208e-01,4.589499803217574059e-02,3.127460580214971864e-02,1.923640572009489014e-01,-1.552807995776179228e-01,1.113540485842860403e-02,4.393136823950820509e-03,-1.748151144968021486e-01,5.237051916016622483e-02,9.825579245997988556e-04,-4.506096485210814989e-02,8.459201165228850960e-02,-1.474886730983129557e-01,7.523768294109559052e-02,-7.951417006853415959e-02,-1.620484195190468324e-01,-1.570945366051995362e-01,9.025849124431193282e-04,-1.256081572644137702e-02,8.337619089113101900e-02,2.489500408717875216e-02,1.259286389149930907e-01,6.851547363357363141e-02,1.795428162097220115e-01,4.357468095663612206e-02,1.387088997894386777e-01,7.067765561580104106e-02,-1.071430806294113372e-02,-1.704855764044792277e-01,1.735018908020002915e-02,-2.139776859216926674e-01,-6.156426148641577084e-02,1.141337739189021289e-01,3.980808049316694047e-02,3.747187139838022846e-02,-8.781962080443778129e-02,1.968544096859595471e-01,-9.357847737359330231e-02,-9.616544293469888455e-03,5.817265228624392270e-02,-2.739345692583171066e-01,4.890641028872515922e-02,1.520618833217115932e-02,-8.040965941988652277e-02,1.167190092890079550e-01,1.281033258307643363e-01,3.623127670286736823e-02,5.178533152709639820e-02,-1.162035738221411235e-02,1.239498057633261672e-04,-9.456670882974232972e-02,-3.122201485592492054e-02,-3.859383872625358342e-02,7.942308065890128776e-03,-1.086461043325122611e-01,-2.644200235030885193e-01,1.325649957765465958e-01,9.194851289734291833e-02,-1.484256822832641202e-02,-8.876498094162152408e-02,-2.042745477509220753e-01,-8.789047667279550891e-02,-5.896456622779611308e-03,2.600386059459153243e-02,-1.113968644399195157e-01,-4.081430951436625792e-02
7.636827004396722074e-02,-1.858062908993923790e-01,-3.199867690028342787e-02,1.273835522146849197e-01,1.253413607680968211e-01,7.218335345056017816e-03,-1.672715211483922770e-01,-1.369708431966057405e-01,1.631514900707120297e-01,1.031495035248661610e-02,6.720803906697365993e-02,1.325013614081328728e-01,-8.305140828009141551e-02,-1.674661556525106343e-01,-1.414615567672159856e-03,1.146945930060066926e-01,5.292952421061013907e-02,-2.042747134348056881e-01,8.195896392769336236e-02,1.583834661618016837e-01,-1.919930499508269717e-01,-9.430012547614498655e-03,-2.273814871227778506e-02,1.661931474945292364e-01,-2.050484098285045576e-01,1.019565981656482129e-01,-9.358400983117466654e-02,-4.266115996297548119e-02,9.419999944422471905e-02,-2.634430627096919775e-01,1.388552670994055716e-01,9.745786171193600300e-02,-2.244922209123613177e-01,-1.154083108632775190e-01,7.835815462833219114e-02,-1.182787494443409415e-01,1.060153711440446206e-01,5.446092901776925649e-02,-2.144056874088733772e-02,8.737034652380726296e-02,-1.128048415637954299e-01,2.795722973176193935e-02,-4.906586771835948907e-02,1.597929625877511986e-02,-2.426742625760369143e-01,-1.046086267379332246e-01,1.569042304229245066e-01,3.328799293828115652e-02,1.384731936246111628e-01,9.752815674243681121e-02,-9.262860521126414087e-03,-1.798323142123514351e-01,-2.307231751439756118e-02,6.594536085345752141e-02,-1.353760191017232273e-01,1.280869270414989325e-01,2.685576383559262412e-02,-1.035593764194038362e-03,-8.186537838973220738e-02,7.633444746489072286e-02,-1.679576917314885287e-01,6.804768015264683889e-02,-6.302195554989366288e-02,4.747979879631146483e-02,-8.005593470598183770e-02,-3.871317623866592228e-02,-7.023702444186175065e-02,3.176275718664360592e-02,-7.119740774235316927e-02,6.227944801320506318e-02,-1.422293808696173389e-01,-1.939947536033399464e-02,4.987468683868005737e-02,4.849050783233025547e-02,3.022396203674528395e-02,-2.355796144958288707e-02,7.027962316946469168e-02,-1.213408098833745341e-01,1.284688951699983206e-01,-5.155190992982856130e-02,1.431264804373986489e-02,4.000960737213479779e-02,-3.450062732918440234e-01,-2.711728356748188684e-01,-1.131660171407330856e-01,-2.427632650921585089e-02,7.886375701952910711e-02,-1.037885910964381347e-01,1.182719195369364706e-01,-1.821173428862866983e-01,1.873279497881014458e-02,-4.584428626592331607e-02,-1.329456741245389484e-01,-1.825799151170539869e-01,-9.390526238806151671e-02,-2.627026027708146416e-01,4.142632717494857536e-02,1.306682941107771001e-01,9.204323974505321249e-02,5.341303567090959631e-02
