-7.831672977694451032e-02,5.314909794019143097e-02,4.482118604800500172e-02,1.250119324585837743e-01,2.680723506816187068e-02,2.536920375554184426e-02,1.062206395542727444e-01
-1.564558768983522197e-01,1.188290511219416146e-01,5.724890384015978578e-02,-7.383718221920388368e-03,1.817963480270554100e-01,1.376236444004837363e-02,-9.284579880552853992e-02
4.747441959642929865e-02,-2.676119068068247286e-02,1.737949020686513912e-01,9.913695476185135913e-02,1.761135215282282757e-02,2.705715260255940613e-02,7.401434033765991183e-02
1.323775756990994319e-02,-1.472538496444189826e-01,-2.313196515094446126e-01,-7.290535422267660493e-02,-2.189474694258907728e-01,-1.802413411439839630e-01,5.598920511489498611e-03
-2.032921099855679592e-01,-1.371521739419762353e-01,-3.046211431883003029e-01,-2.396043303252033685e-01,-3.761385913571449469e-01,-1.352596398354245222e-01,1.812000658915752793e-01
-1.176453414597369018e-01,8.410581729992751276e-02,1.521366073496411286e-01,-1.236217040690444358e-01,-7.901850193763959584e-02,-1.703661696164435468e-01,-5.241796550956540068e-02
2.781951245455802080e-01,1.353850867481483089e-01,3.519530071613506950e-01,2.106582950530977438e-01,1.118708038056263324e-04,-2.050634774294788909e-01,-4.831331511988058713e-02
