-5.530021580200624592e-02
6.057075540984315637e-02
-5.742593690073009849e-02
-3.158340077536908042e-01
1.737860825035643462e-03
1.276838617445882618e-01
-1.031867660615366916e-01
2.634768554643570140e-02
-3.593019531594046634e-02
5.904458916792632017e-02
